run_id,config_name,algorithm,seed,eval_day,ambient_scenario,n_evs_with_session,sum_d_cal,sum_d_cal_point_estimate,jensen_gap_pct,sum_d_cyc_unchanged
station_v0_bogota__RoundRobin__seed4__2022-05-21,station_v0_bogota,RoundRobin,4,2022-05-21,bogota_outdoor,13,8.884468515024316e-05,8.822883231476784e-05,0.6931791523982118,0.00020044509209264308
station_v0_bogota__RoundRobin__seed4__2022-05-21,station_v0_bogota,RoundRobin,4,2022-05-21,bogota_outdoor_plus5,13,0.00010407818371351717,0.0001014209995991287,2.5530654163821254,0.000198127887921095
station_v0_bogota__RoundRobin__seed4__2022-05-21,station_v0_bogota,RoundRobin,4,2022-05-21,bogota_underground,13,7.466634342075079e-05,7.46565719759106e-05,0.013086813137642829,0.00019517216096025545
station_v0_bogota__RoundRobin__seed4__2022-06-15,station_v0_bogota,RoundRobin,4,2022-06-15,default,13,0.00019657402681446182,0.00019657402681446182,0.0,0.00020684051565745588
station_v0_bogota__RoundRobin__seed4__2022-06-15,station_v0_bogota,RoundRobin,4,2022-06-15,bogota_outdoor,13,9.16011325954688e-05,9.072800769756771e-05,0.9531813342931131,0.00020753216946469447
station_v0_bogota__RoundRobin__seed4__2022-06-15,station_v0_bogota,RoundRobin,4,2022-06-15,bogota_outdoor_plus5,13,0.00010740246156316005,0.00010427376622792846,2.913057382201337,0.00020584250878375943
station_v0_bogota__RoundRobin__seed4__2022-06-15,station_v0_bogota,RoundRobin,4,2022-06-15,bogota_underground,13,8.005827489452923e-05,8.004409510061806e-05,0.01771184044353718,0.0002028456295516032
station_v0_bogota__RoundRobin__seed4__2022-07-10,station_v0_bogota,RoundRobin,4,2022-07-10,default,13,0.00018243831413337726,0.00018243831413337726,0.0,0.00019862148237016246
station_v0_bogota__RoundRobin__seed4__2022-07-10,station_v0_bogota,RoundRobin,4,2022-07-10,bogota_outdoor,13,8.901411926726051e-05,8.839744667764675e-05,0.6927806450145634,0.00019774155007711047
station_v0_bogota__RoundRobin__seed4__2022-07-10,station_v0_bogota,RoundRobin,4,2022-07-10,bogota_outdoor_plus5,13,0.00010427242408416165,0.00010161043064577853,2.5529217928553547,0.00019556603252958478
station_v0_bogota__RoundRobin__seed4__2022-07-10,station_v0_bogota,RoundRobin,4,2022-07-10,bogota_underground,13,7.478071343258177e-05,7.477093198119171e-05,0.013080179288302811,0.0001930243670655599
station_v0_bogota__RoundRobin__seed4__2022-08-24,station_v0_bogota,RoundRobin,4,2022-08-24,default,13,0.0001967400632980763,0.0001967400632980763,0.0,0.00020559821458283043
station_v0_bogota__RoundRobin__seed4__2022-08-24,station_v0_bogota,RoundRobin,4,2022-08-24,bogota_outdoor,13,9.167949665414321e-05,9.080597646708915e-05,0.9527977562413782,0.00020638062206883474
station_v0_bogota__RoundRobin__seed4__2022-08-24,station_v0_bogota,RoundRobin,4,2022-08-24,bogota_outdoor_plus5,13,0.00010738338058215313,0.00010425850053879917,2.9100220410394675,0.00020476309332275277
station_v0_bogota__RoundRobin__seed4__2022-08-24,station_v0_bogota,RoundRobin,4,2022-08-24,bogota_underground,13,8.011732053771905e-05,8.010313521144901e-05,0.01770569232075323,0.0002020182793402489
station_v0_bogota__RoundRobin__seed4__2022-09-17,station_v0_bogota,RoundRobin,4,2022-09-17,default,13,0.00018265525163463353,0.00018265525163463353,0.0,0.00019646842595639954
station_v0_bogota__RoundRobin__seed4__2022-09-17,station_v0_bogota,RoundRobin,4,2022-09-17,bogota_outdoor,13,8.90339272504222e-05,8.84172358332544e-05,0.6926476638880006,0.00019594792759464923
station_v0_bogota__RoundRobin__seed4__2022-09-17,station_v0_bogota,RoundRobin,4,2022-09-17,bogota_outdoor_plus5,13,0.00010419790708492547,0.00010153402719721478,2.556557959978526,0.0001937131877884137
station_v0_bogota__RoundRobin__seed4__2022-09-17,station_v0_bogota,RoundRobin,4,2022-09-17,bogota_underground,13,7.485530980574374e-05,7.48455207160892e-05,0.01307734839376871,0.00019145473435303024
station_v0_bogota__RoundRobin__seed4__2022-11-09,station_v0_bogota,RoundRobin,4,2022-11-09,default,13,0.00019661206662621985,0.00019661206662621985,0.0,0.00020589855648777455
station_v0_bogota__RoundRobin__seed4__2022-11-09,station_v0_bogota,RoundRobin,4,2022-11-09,bogota_outdoor,13,9.164547563636605e-05,9.077218580296954e-05,0.9529001048143082,0.00020649412843711407
station_v0_bogota__RoundRobin__seed4__2022-11-09,station_v0_bogota,RoundRobin,4,2022-11-09,bogota_outdoor_plus5,13,0.00010744828443758838,0.00010431885120662618,2.9125018117715435,0.00020490455551870949
station_v0_bogota__RoundRobin__seed4__2022-11-09,station_v0_bogota,RoundRobin,4,2022-11-09,bogota_underground,13,8.007367531236852e-05,8.005949576565023e-05,0.01770812525211961,0.00020202116064034788
