run_id,timestamp_utc,git_commit,config_name,n_ports,transformer_kw,oversubscription_ratio,algorithm,algorithm_family,seed,eval_day,sim_steps,runtime_s,notes,day_type,scenario_id,analysis_row,superseded,total_ev_served,total_profits,total_energy_charged,total_energy_discharged,average_user_satisfaction,power_tracker_violation,tracking_error,energy_tracking_error,energy_user_satisfaction,std_energy_user_satisfaction,min_energy_user_satisfaction,total_steps_min_emergency_battery_capacity_violation,total_transformer_overload,battery_degradation,battery_degradation_calendar,battery_degradation_cycling,total_reward,saved_grid_energy,voltage_violation,voltage_violation_counter
station_v0_bogota__RoundRobin__seed0__2022-04-06,2026-08-12T13:56:58.292962,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,0,2022-04-06,96,5.3411,,weekday,0_weekday,False,True,14,-44.51573160151227,214.33259746361628,0,1.0,0.0013373044735889295,12411.021663885032,144.8391560415337,100.0,0.0,100.0,0,0.0,0.00047666945951136736,0.000213776302628412,0.00026289315688295535,-4452.986738254413,0,0,0
station_v0_bogota__RoundRobin__seed0__2022-05-21,2026-08-12T13:57:03.676826,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,0,2022-05-21,96,5.3516,,weekend,0_weekend,False,True,14,-26.636921728452016,201.6908183584515,0,1.0,0.0023182995401205275,17478.838248742457,153.90176957211602,100.0,0.0,100.0,0,0.0,0.0004494750403603102,0.00020086698674684074,0.0002486080536134694,-9845.416483344898,0,0,0
station_v0_bogota__RoundRobin__seed0__2022-06-15,2026-08-12T13:57:08.947063,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,0,2022-06-15,96,5.2214,,weekday,0_weekday,False,True,14,-47.385883611976965,214.35213598304966,0,1.0,0.002313367398725674,13882.37646166998,148.8451246409453,100.0,0.0,100.0,0,0.0,0.0004772476481989069,0.00021399237989140705,0.0002632552683074999,-3418.6905299463774,0,0,0
station_v0_bogota__RoundRobin__seed0__2022-07-10,2026-08-12T13:57:14.570634,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,0,2022-07-10,96,5.5873,,weekend,0_weekend,False,True,14,-39.393412365453514,201.72567427377447,0,1.0,0.0021007918936519765,17156.769192543183,154.61194690051553,100.0,0.0,100.0,0,0.0,0.00044390996428777277,0.00020172121580367463,0.0002421887484840982,-8435.171678925677,0,0,0
station_v0_bogota__RoundRobin__seed0__2022-08-24,2026-08-12T13:57:20.072470,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,0,2022-08-24,96,5.4629,,weekday,0_weekday,False,True,14,-140.18504325910033,214.32202368402307,0,1.0,0.002681652605073026,13951.969381053492,150.1394739316138,100.0,0.0,100.0,0,0.0,0.0004789014174908838,0.00021421475383252657,0.00026468666365835725,-4524.414266828707,0,0,0
station_v0_bogota__RoundRobin__seed0__2022-09-17,2026-08-12T13:57:25.413109,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,0,2022-09-17,96,5.3023,,weekend,0_weekend,False,True,14,-22.553382302652064,201.7157262083868,0,1.0,0.0023100590386757602,18059.14324573465,155.17284770009383,100.0,0.0,100.0,0,0.0,0.00044333237365909754,0.00020132289744490488,0.00024200947621419276,-9422.951053848834,0,0,0
station_v0_bogota__RoundRobin__seed0__2022-11-09,2026-08-12T13:57:30.710010,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,0,2022-11-09,96,5.2582,,weekday,0_weekday,False,True,14,-33.25832830761831,214.34323369642425,0,1.0,0.0017759069954497164,13949.023075402774,149.7647416413655,100.0,0.0,100.0,0,0.0,0.0004769469412471498,0.00021402250202687083,0.00026292443922027906,-3910.5543837251016,0,0,0
station_v0_bogota__RoundRobin__seed1__2022-01-17,2026-08-12T13:57:36.121337,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,1,2022-01-17,96,5.3777,,weekday,1_weekday,False,True,14,-44.99504112419277,204.5563325636449,0,1.0,0.0025445617729027425,13424.835854852688,137.68701464714317,100.0,0.0,100.0,0,0.0,0.0004650613430411748,0.0002192354455469089,0.00024582589749426583,-9489.862232910154,0,0,0
station_v0_bogota__RoundRobin__seed1__2022-02-14,2026-08-12T13:57:41.709515,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,1,2022-02-14,96,5.5518,,weekday,1_weekday,False,True,14,-42.06640796524083,204.496512040716,0,1.0,0.0019975011945967402,11565.339478380394,130.70403751689804,100.0,0.0,100.0,0,0.0,0.0004627992407668896,0.00021952249876184372,0.00024327674200504585,-6926.720351589076,0,0,0
station_v0_bogota__RoundRobin__seed1__2022-03-05,2026-08-12T13:57:47.091647,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,1,2022-03-05,96,5.3409,,weekend,1_weekend,False,True,15,-68.04254829500734,213.322788017031,0,1.0,0.002950117620856396,15499.567895278118,158.4261373179483,100.0,0.0,100.0,0,0.0,0.0004868498254663946,0.00023486509938943384,0.00025198472607696067,-7432.689685671234,0,0,0
station_v0_bogota__RoundRobin__seed1__2022-04-06,2026-08-12T13:57:52.701503,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,1,2022-04-06,96,5.5749,,weekday,1_weekday,False,True,14,-41.449780788422984,204.49815400410537,0,1.0,0.0011606469352543058,12307.140552265217,131.96159015873926,100.0,0.0,100.0,0,0.0,0.00046254664209295843,0.0002190896837910786,0.00024345695830187987,-7841.804072476331,0,0,0
station_v0_bogota__RoundRobin__seed1__2022-05-21,2026-08-12T13:57:58.117201,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,1,2022-05-21,96,5.3738,,weekend,1_weekend,False,True,15,-27.23368323375739,213.30872048340925,0,1.0,0.0020824409705753055,16465.08151629622,156.83589623395832,100.0,0.0,100.0,0,0.0,0.00048487469546841717,0.00023240806876910085,0.00025246662669931627,-10478.792983840653,0,0,0
station_v0_bogota__RoundRobin__seed1__2022-06-15,2026-08-12T13:58:03.547510,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,1,2022-06-15,96,5.3943,,weekday,1_weekday,False,True,14,-43.51720216381605,204.51179361513988,0,1.0,0.0019610174630095845,11721.662855574925,128.4565606013063,100.0,0.0,100.0,0,0.0,0.00046114333301782107,0.00021876780593588262,0.0002423755270819384,-7468.562104611754,0,0,0
station_v0_bogota__RoundRobin__seed1__2022-07-10,2026-08-12T13:58:08.706261,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,1,2022-07-10,96,5.1231,,weekend,1_weekend,False,True,15,-34.68156835193636,213.27984553793317,0,1.0,0.001930083574164243,14977.136624685825,158.28415769321487,100.0,0.0,100.0,0,0.0,0.00048098184620447195,0.00023523962270858992,0.000245742223495882,-5683.654617132571,0,0,0
station_v0_bogota__RoundRobin__seed1__2022-08-24,2026-08-12T13:58:14.068272,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,1,2022-08-24,96,5.3251,,weekday,1_weekday,False,True,14,-130.84447866056928,204.50252460345615,0,1.0,0.0012620389466846405,11289.499207357376,124.26973607924363,100.0,0.0,100.0,0,0.0,0.00046156311437425856,0.0002188579940314988,0.0002427051203427598,-7821.7137158238675,0,0,0
station_v0_bogota__RoundRobin__seed1__2022-09-17,2026-08-12T13:58:19.398785,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,1,2022-09-17,96,5.2881,,weekend,1_weekend,False,True,15,-21.478221448247496,213.3110022108361,0,1.0,0.0018214296435337118,14620.12224278263,156.62095427304547,100.0,0.0,100.0,0,0.0,0.0004890817121994611,0.00023463000901148375,0.0002544517031879773,-6488.569046213653,0,0,0
station_v0_bogota__RoundRobin__seed1__2022-11-09,2026-08-12T13:58:24.685134,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,1,2022-11-09,96,5.2684,,weekday,1_weekday,False,True,14,-31.03293841711882,204.50038783783515,0,1.0,0.0010074657341996307,11398.07505962076,125.37925018673288,100.0,0.0,100.0,0,0.0,0.0004627163143819709,0.00021883296357922704,0.00024388335080274384,-7911.183240155982,0,0,0
station_v0_bogota__RoundRobin__seed2__2022-01-17,2026-08-12T13:58:30.098034,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,2,2022-01-17,96,5.3751,,weekday,2_weekday,False,True,12,-32.98577078914953,155.04043568887465,0,1.0,0.0011275842921655288,6705.192301494774,97.59164197849941,100.0,0.0,100.0,0,0.0,0.00036666965371614813,0.0001973602825646289,0.00016930937115151924,-2459.7106507443996,0,0,0
station_v0_bogota__RoundRobin__seed2__2022-02-14,2026-08-12T13:58:35.406223,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,2,2022-02-14,96,5.2696,,weekday,2_weekday,False,True,12,-30.39363698688731,155.017530050157,0,1.0,0.0029059906517114875,7450.742079927425,100.3608469038898,100.0,0.0,100.0,0,0.0,0.00036509164545990965,0.00019686172642745906,0.00016822991903245058,-2522.308966102884,0,0,0
station_v0_bogota__RoundRobin__seed2__2022-03-05,2026-08-12T13:58:40.810243,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,2,2022-03-05,96,5.367,,weekend,2_weekend,False,True,14,-74.32503091300008,230.77726635627928,0,1.0,0.0035059464201623314,18635.305199822298,186.15082908520088,100.0,0.0,100.0,0,0.0,0.0005031533383803009,0.00022523658258695326,0.0002779167557933476,-3970.0527164015684,0,0,0
station_v0_bogota__RoundRobin__seed2__2022-04-06,2026-08-12T13:58:46.123845,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,2,2022-04-06,96,5.2625,,weekday,2_weekday,False,True,12,-30.659390578554465,155.01371066365127,0,1.0,0.0012402123487422756,6446.8961822955835,97.28405985518313,100.0,0.0,100.0,0,0.0,0.00036574217320961165,0.0001972022849346204,0.00016853988827499126,-1868.132595369522,0,0,0
station_v0_bogota__RoundRobin__seed2__2022-05-21,2026-08-12T13:58:51.634867,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,2,2022-05-21,96,5.4669,,weekend,2_weekend,False,True,14,-32.681899339176184,230.73773919909286,0,1.0,0.0015317152303431225,18248.364938454477,180.55008583588244,100.0,0.0,100.0,0,0.0,0.0005059718912219,0.0002245558571143761,0.00028141603410752387,-10209.835684046002,0,0,0
station_v0_bogota__RoundRobin__seed2__2022-06-15,2026-08-12T13:58:57.099542,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,2,2022-06-15,96,5.4217,,weekday,2_weekday,False,True,12,-31.080219957403365,153.3566518745488,0,0.9985357142857143,0.001948179480671719,6425.218073890722,96.95777814408996,99.8047619047619,0.6475315066884348,97.65714285714286,0,0.0,0.0003630567384731437,0.0001972452469821586,0.00016581149149098512,-2661.317326415848,0,0,0
station_v0_bogota__RoundRobin__seed2__2022-07-10,2026-08-12T13:59:02.342575,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,2,2022-07-10,96,5.2064,,weekend,2_weekend,False,True,14,-50.877972821890204,230.8138508316278,0,1.0,0.0029562786835524157,13824.123949145096,168.47239059366052,100.0,0.0,100.0,0,0.0,0.0005034189479395942,0.00022431519118337243,0.00027910375675622176,-3995.3814412525426,0,0,0
station_v0_bogota__RoundRobin__seed2__2022-08-24,2026-08-12T13:59:07.741493,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,2,2022-08-24,96,5.3571,,weekday,2_weekday,False,True,12,-96.01618714254937,155.03588285225214,0,1.0,0.0012328487543804556,6467.193987008421,98.07036362352629,100.0,0.0,100.0,0,0.0,0.0003668844151561353,0.00019732570367417377,0.00016955871148196158,-2627.314076353927,0,0,0
station_v0_bogota__RoundRobin__seed2__2022-09-17,2026-08-12T13:59:13.009507,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,2,2022-09-17,96,5.2333,,weekend,2_weekend,False,True,14,-23.152460779713664,230.77568341251956,0,1.0,0.0032705397989438723,14022.781881499086,172.4846867251819,100.0,0.0,100.0,0,0.0,0.0005026591583157254,0.00022412451835577922,0.00027853463995994613,-4335.105860404348,0,0,0
station_v0_bogota__RoundRobin__seed2__2022-11-09,2026-08-12T13:59:18.310406,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,2,2022-11-09,96,5.257,,weekday,2_weekday,False,True,12,-22.764705279018546,155.0217150427209,0,1.0,0.0011519476744101809,6115.179939846456,98.52605407487185,100.0,0.0,100.0,0,0.0,0.00036557736223203426,0.0001972946983697432,0.000168282663862291,-1712.7324667391208,0,0,0
station_v0_bogota__RoundRobin__seed3__2022-01-17,2026-08-12T13:59:23.599729,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,3,2022-01-17,96,5.2483,,weekday,3_weekday,False,True,13,-42.389619183848296,202.45666813043874,0,1.0,0.001778119364977293,12292.440026369277,159.75492994209648,100.0,0.0,100.0,0,0.0,0.0004743264576140031,0.0002420387444104036,0.00023228771320359947,-4752.646158644582,0,0,0
station_v0_bogota__RoundRobin__seed3__2022-02-14,2026-08-12T13:59:28.883838,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,3,2022-02-14,96,5.2355,,weekday,3_weekday,False,True,13,-40.66084632124607,202.51022995771197,0,1.0,0.000934495510314548,12085.504296791476,154.18325111853906,100.0,0.0,100.0,0,0.0,0.0004732898485637541,0.00024215390786230497,0.00023113594070144915,-4042.9514937202457,0,0,0
station_v0_bogota__RoundRobin__seed3__2022-03-05,2026-08-12T13:59:34.162622,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,3,2022-03-05,96,5.2446,,weekend,3_weekend,False,True,13,-55.20082683458237,195.4613858123861,0,1.0,0.0023941506886346886,10937.153876634633,137.60203257101594,100.0,0.0,100.0,0,0.0,0.0004107914046369967,0.00019712963657320698,0.0002136617680637898,-5152.480939451413,0,0,0
station_v0_bogota__RoundRobin__seed3__2022-04-06,2026-08-12T13:59:39.451635,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,3,2022-04-06,96,5.2446,,weekday,3_weekday,False,True,13,-37.12842118139572,202.45090714641543,0,1.0,0.001370698275829696,10789.468650356508,149.54952838553666,100.0,0.0,100.0,0,0.0,0.0004736674483297324,0.00024176509774264136,0.0002319023505870909,-4583.030918707857,0,0,0
station_v0_bogota__RoundRobin__seed3__2022-05-21,2026-08-12T13:59:44.857643,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,3,2022-05-21,96,5.3632,,weekend,3_weekend,False,True,13,-19.418873708590375,195.4732040575601,0,1.0,0.002869908910029917,13111.6596815659,141.7441581688896,100.0,0.0,100.0,0,0.0,0.0004114724189886505,0.0001970094886460814,0.00021446293034256905,-8001.85647650347,0,0,0
station_v0_bogota__RoundRobin__seed3__2022-06-15,2026-08-12T13:59:50.079286,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,3,2022-06-15,96,5.197,,weekday,3_weekday,False,True,13,-37.26496237656234,202.47279155394546,0,1.0,0.002008150153974153,13617.111323404022,164.28929110972712,100.0,0.0,100.0,0,0.0,0.0004732735382715739,0.00024199414528383218,0.00023127939298774177,-3377.330855281615,0,0,0
station_v0_bogota__RoundRobin__seed3__2022-07-10,2026-08-12T13:59:55.306938,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,3,2022-07-10,96,5.1713,,weekend,3_weekend,False,True,13,-29.343395926685687,195.46493143894125,0,1.0,0.00250233340955619,15702.995078212962,147.86391201388955,100.0,0.0,100.0,0,0.0,0.0004189574618290078,0.0001970481926317043,0.0002219092691973035,-9666.36113932717,0,0,0
station_v0_bogota__RoundRobin__seed3__2022-08-24,2026-08-12T14:00:00.917888,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,3,2022-08-24,96,5.5667,,weekday,3_weekday,False,True,13,-115.04482752444866,202.45704853232897,0,1.0,0.0024451299789332026,11911.338491087186,157.0718701224313,100.0,0.0,100.0,0,0.0,0.00047420326514186997,0.00024176220738939826,0.00023244105775247176,-4958.224375675036,0,0,0
station_v0_bogota__RoundRobin__seed3__2022-09-17,2026-08-12T14:00:09.878245,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,3,2022-09-17,96,8.9001,,weekend,3_weekend,False,True,13,-14.0857912606656,195.46799434846753,0,1.0,0.0019650749679849255,14808.44334694639,145.1486896297467,100.0,0.0,100.0,0,0.0,0.00041504598147975035,0.00019644693314168306,0.00021859904833806726,-6583.737013027897,0,0,0
station_v0_bogota__RoundRobin__seed3__2022-11-09,2026-08-12T14:00:16.959796,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,3,2022-11-09,96,7.0338,,weekday,3_weekday,False,True,13,-27.404985571516956,202.4785451734267,0,1.0,0.0018882217415612246,11705.851847496606,156.11889611746224,100.0,0.0,100.0,0,0.0,0.00047408465801658154,0.00024162052276055742,0.00023246413525602406,-5019.137559495006,0,0,0
station_v0_bogota__RoundRobin__seed4__2022-01-17,2026-08-12T14:00:24.443417,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,4,2022-01-17,96,7.438,,weekday,4_weekday,False,True,13,-38.681101352046454,183.22180936825788,0,1.0,0.001821278666887416,8586.29476373663,131.19187296786197,100.0,0.0,100.0,0,0.0,0.00039736313789016486,0.00019617773627027827,0.00020118540161988665,-1863.1664753052676,0,0,0
station_v0_bogota__RoundRobin__seed4__2022-02-14,2026-08-12T14:00:31.295503,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,4,2022-02-14,96,6.8135,,weekday,4_weekday,False,True,13,-35.220436349830244,183.23678444535201,0,1.0,0.00222951373519531,10106.612993555882,135.1916218220098,100.0,0.0,100.0,0,0.0,0.00039801848707001744,0.00019553512706185132,0.00020248336000816612,-2201.501890211479,0,0,0
station_v0_bogota__RoundRobin__seed4__2022-03-05,2026-08-12T14:00:38.154494,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,4,2022-03-05,96,6.8075,,weekend,4_weekend,False,True,13,-52.63141156959874,176.52877745528173,0,1.0,0.0026540022199798563,8844.719078513092,117.72812370869768,100.0,0.0,100.0,0,0.0,0.0003772981465849038,0.0001817064822697514,0.0001955916643151524,-2506.246602333045,0,0,0
station_v0_bogota__RoundRobin__seed4__2022-04-06,2026-08-12T14:00:44.861556,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,4,2022-04-06,96,6.672,,weekday,4_weekday,False,True,13,-34.234044315156986,183.19296947276155,0,1.0,0.002886718761375917,9113.57006487748,134.16193909333393,100.0,0.0,100.0,0,0.0,0.0003982533050392653,0.00019579731534117474,0.0002024559896980906,-2175.261700599926,0,0,0
station_v0_bogota__RoundRobin__seed4__2022-05-21,2026-08-12T14:00:52.284673,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,4,2022-05-21,96,7.3718,,weekend,4_weekend,False,True,13,-19.29676384941387,176.5160078138535,0,1.0,0.0014013185563217512,9436.138914975953,122.53606467845869,100.0,0.0,100.0,0,0.0,0.0003787695548669147,0.00018165045863163275,0.00019711909623528192,-4411.388692791359,0,0,0
station_v0_bogota__RoundRobin__seed4__2022-06-15,2026-08-12T14:00:59.081619,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,4,2022-06-15,96,6.7565,,weekday,4_weekday,False,True,13,-36.30293502361525,183.20743638170654,0,1.0,0.0015837729285868019,10318.787861187171,141.06019706974752,100.0,0.0,100.0,0,0.0,0.00039842273442082033,0.00019613295254614636,0.00020228978187467397,-2478.952894732947,0,0,0
station_v0_bogota__RoundRobin__seed4__2022-07-10,2026-08-12T14:01:05.724362,05317b75b2c199f567445246f7dae09fb7632907,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,4,2022-07-10,96,6.6121,,weekend,4_weekend,False,True,13,-27.680280410411978,176.54897666430043,0,1.0,0.0015960259368412721,9165.773577484399,121.85772295106831,100.0,0.0,100.0,0,0.0,0.00037699114342148424,0.00018199267235444693,0.00019499847106703734,-3821.9821790653414,0,0,0
