config_name,algorithm,seed,eval_day,algorithm_family,total_energy_charged_kwh,retail_revenue_cop,energy_purchase_cost_cop,gross_margin_cop,retail_tariff_cop_per_kwh,retail_tariff_month,energy_purchase_cost_cop_per_kwh,cu_tariff_month,cu_with_contribution
station_v0_bogota,RoundRobin,30,2022-03-05,heuristic,177.56930362780736,257475.49026032066,153732.66666276593,103742.82359755473,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts100,30,2022-03-05,rl,168.85762421397962,244843.55511027045,146190.4300259313,98653.12508433915,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts101,30,2022-03-05,rl,142.8346273259546,207110.2096226342,123660.72120565944,83449.48841697475,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts102,30,2022-03-05,rl,160.27257663056682,232395.2361143219,138757.82635254448,93637.40976177741,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts100,30,2022-03-05,rl,168.84379601290124,244823.5042187068,146178.45810182337,98645.04611688343,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts101,30,2022-03-05,rl,177.27292620426556,257045.74299618506,153476.07449999425,103569.6684961908,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts102,30,2022-03-05,rl,173.635981370553,251772.17298730183,150327.347685342,101444.82530195982,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RandomPolicy,30,2022-03-05,rl,177.72585781129715,257702.49382638087,153868.20524749532,103834.28857888555,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Tracking,30,2022-03-05,optimal,176.72334287476443,256248.84716840842,153000.26641227034,103248.58075613808,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Balanced,30,2022-03-05,optimal,177.61219903306457,257537.68859794363,153769.8038531645,103767.88474477912,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_TrackingG2V,30,2022-03-05,mpc,176.69920197129682,256213.84285838038,152979.36614747287,103234.4767109075,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_EnergyMaxG2V,30,2022-03-05,mpc,177.80374385892537,257815.4285954418,153935.635988919,103879.7926065228,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,ChargeAsFastAsPossible,31,2022-01-17,heuristic,162.8267837490281,236098.83643609073,140969.16053873417,95129.67589735656,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RoundRobin,31,2022-01-17,heuristic,162.76495378654977,236009.18299049715,140915.630537674,95093.55245282315,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts100,31,2022-01-17,rl,162.2378452132995,235244.87555928426,140459.280228634,94785.59533065028,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts101,31,2022-01-17,rl,162.56596193236243,235720.64480192552,140743.351051505,94977.29375042053,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts102,31,2022-01-17,rl,151.18760238624048,219222.02346004872,130892.40542331514,88329.61803673358,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts100,31,2022-01-17,rl,162.5477742185614,235694.272616914,140727.60482912304,94966.66778779097,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts101,31,2022-01-17,rl,142.24866304242602,206260.56141151773,123153.4158886053,83107.14552291243,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts102,31,2022-01-17,rl,116.35216761337696,168710.6430393966,100733.22716120865,67977.41587818794,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RandomPolicy,31,2022-01-17,rl,162.7849856783002,236038.22923353527,140932.9733783237,95105.25585521158,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Tracking,31,2022-01-17,optimal,161.88139215101614,234728.0186189734,140150.67689075196,94577.34172822145,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Balanced,31,2022-01-17,optimal,162.68731473264913,235896.60636234123,140848.4136339104,95048.19272843085,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_TrackingG2V,31,2022-01-17,mpc,161.81579510223168,234632.90289823592,140093.88549140075,94539.01740683516,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_EnergyMaxG2V,31,2022-01-17,mpc,162.81900854364142,236087.56238828006,140962.4290652558,95125.13332302426,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,ChargeAsFastAsPossible,31,2022-03-05,heuristic,137.10221954332843,198798.21833782623,118697.82324516133,80100.3950926649,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RoundRobin,31,2022-03-05,heuristic,136.89830960888852,198502.54893288837,118521.28587445573,79981.26305843264,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts100,31,2022-03-05,rl,106.44200248461787,154340.9036026959,92153.38773408649,62187.51586860942,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts101,31,2022-03-05,rl,136.793961997591,198351.24489650695,118430.94572997738,79920.29916652957,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts102,31,2022-03-05,rl,117.6107921203637,170535.64857452735,101822.89580231425,68712.7527722131,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts100,31,2022-03-05,rl,132.0800256133205,191516.0371393147,114349.80109502676,77166.23604428793,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts101,31,2022-03-05,rl,115.14153225102416,166955.22176398503,99685.10567394504,67270.11609003998,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts102,31,2022-03-05,rl,136.7407990234409,198274.1585839893,118384.91927373272,79889.23931025658,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RandomPolicy,31,2022-03-05,rl,137.0322834176215,198696.81095555116,118637.27524006511,80059.53571548605,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Tracking,31,2022-03-05,optimal,136.32668364724233,197673.69128850137,118026.394124462,79647.29716403938,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Balanced,31,2022-03-05,optimal,136.7865271720052,198340.46439940756,118424.50894422598,79915.95545518158,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_TrackingG2V,31,2022-03-05,mpc,136.27657844773162,197601.03874921086,117983.01497177579,79618.02377743507,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_EnergyMaxG2V,31,2022-03-05,mpc,137.10652371557933,198804.45938759003,118701.54963178553,80102.9097558045,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,ChargeAsFastAsPossible,32,2022-01-17,heuristic,184.615458201803,267692.41439261433,159832.95601598025,107859.45837663408,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RoundRobin,32,2022-01-17,heuristic,184.4684170216535,267479.2046813976,159705.65342329224,107773.55125810535,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts100,32,2022-01-17,rl,179.35458168277236,260064.14344001992,155278.2916695495,104785.85177047041,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts101,32,2022-01-17,rl,170.38104353773826,247052.5131297205,147509.3478247976,99543.1653049229,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts102,32,2022-01-17,rl,184.30581704601605,267243.4347167233,159564.88062448442,107678.55409223886,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts100,32,2022-01-17,rl,181.72396618870704,263499.7509736252,157329.6135534843,106170.13742014093,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts101,32,2022-01-17,rl,168.7863688306326,244740.23480441727,146128.73985836172,98611.49494605555,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts102,32,2022-01-17,rl,174.5284785546394,253066.29390422715,151100.03738618243,101966.25651804471,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RandomPolicy,32,2022-01-17,rl,184.5112246970621,267541.27581074,159742.7146605655,107798.5611501745,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Tracking,32,2022-01-17,optimal,183.3709699230589,265887.9063884354,158755.52597704236,107132.38041139304,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Balanced,32,2022-01-17,optimal,184.3199405585688,267263.91380992474,159577.10821789733,107686.8055920274,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_TrackingG2V,32,2022-01-17,mpc,183.41082048525212,265945.68970361556,158790.0270595426,107155.66264407296,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_EnergyMaxG2V,32,2022-01-17,mpc,184.62133985240865,267700.9427859925,159838.0481226311,107862.89466336143,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,ChargeAsFastAsPossible,32,2022-03-05,heuristic,155.2143392901251,225060.7919706814,134378.59920532766,90682.19276535374,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RoundRobin,32,2022-03-05,heuristic,155.0469560032767,224818.08620475122,134233.68519983083,90584.4010049204,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts100,32,2022-03-05,rl,111.82983739553302,162153.26422352289,96817.96776831275,65335.29645521013,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts101,32,2022-03-05,rl,105.51080896205862,152990.67299498498,91347.19623320531,61643.476761779675,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts102,32,2022-03-05,rl,116.22900990677216,168532.06436481964,100626.60196040192,67905.46240441772,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts100,32,2022-03-05,rl,154.99040841492558,224736.09220164208,134184.72847491858,90551.3637267235,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts101,32,2022-03-05,rl,144.5898087125531,209655.22263320198,125180.28967569303,84474.93295750895,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts102,32,2022-03-05,rl,155.077161546842,224861.8842429209,134259.83599653625,90602.04824638466,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RandomPolicy,32,2022-03-05,rl,155.17129901870888,224998.38357712788,134341.33659538592,90657.04698174197,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Tracking,32,2022-03-05,optimal,154.56462437949688,224118.70535027047,133816.10104972977,90302.6043005407,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Balanced,32,2022-03-05,optimal,155.0328718824527,224797.66422955642,134221.49171026007,90576.17251929635,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_TrackingG2V,32,2022-03-05,mpc,154.36803527696298,223833.65115159634,133645.90177343637,90187.74937815996,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_EnergyMaxG2V,32,2022-03-05,mpc,155.21428505542653,225060.71333036845,134378.55225101364,90682.16107935482,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,ChargeAsFastAsPossible,33,2022-01-17,heuristic,232.02058682765613,336429.8509001014,200874.4912827918,135555.35961730962,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RoundRobin,33,2022-01-17,heuristic,231.93733573784,336309.136819868,200802.41569439595,135506.72112547205,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts100,33,2022-01-17,rl,231.61186422308495,335837.20312347315,200520.63498757436,135316.5681358988,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts101,33,2022-01-17,rl,212.6040459872169,308275.8666814645,184064.39775996187,124211.46892150262,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts102,33,2022-01-17,rl,163.13129318036405,236540.3751115279,141232.79308077175,95307.58203075614,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts100,33,2022-01-17,rl,231.69927163839836,335963.9438756776,200596.30896256721,135367.63491311038,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts101,33,2022-01-17,rl,193.29995014890292,280284.92771590926,167351.6547908394,112933.27292506985,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts102,33,2022-01-17,rl,228.76120254711432,331703.7436933158,198052.6418589935,133651.10183432227,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RandomPolicy,33,2022-01-17,rl,231.9623991315124,336345.47874069295,200824.11461569686,135521.3641249961,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Tracking,33,2022-01-17,optimal,230.57087035609248,334327.7620163341,199619.38257579616,134708.37944053794,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Balanced,33,2022-01-17,optimal,231.68761045051943,335947.0351532532,200586.21315505737,135360.8219981958,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_TrackingG2V,33,2022-01-17,mpc,230.62465530193296,334405.75018780277,199665.94751118444,134739.80267661833,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_EnergyMaxG2V,33,2022-01-17,mpc,232.0271734700898,336439.4015316302,200880.19374422514,135559.20778740506,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,ChargeAsFastAsPossible,33,2022-03-05,heuristic,228.75071429493755,331688.5357276595,198043.56153405656,133644.97419360292,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RoundRobin,33,2022-03-05,heuristic,217.94384483455443,316018.57501010393,188687.39001973107,127331.18499037286,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts100,33,2022-03-05,rl,186.88256851832364,270979.72435156925,161795.73284427664,109183.99150729261,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts101,33,2022-03-05,rl,228.54804425393183,331394.66416820115,197868.0976153504,133526.56655285077,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts102,33,2022-03-05,rl,211.28454362077716,306362.58825012686,182922.02341193944,123440.56483818742,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts100,33,2022-03-05,rl,212.19268065727329,307679.38695304625,183708.25349486188,123971.13345818437,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts101,33,2022-03-05,rl,228.5017347386826,331327.51537108974,197828.00461996393,133499.5107511258,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts102,33,2022-03-05,rl,224.5491711501268,325596.2981676839,194406.0272386905,131190.27092899338,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RandomPolicy,33,2022-03-05,rl,228.67863752922,331584.024417369,197981.1602452538,133602.8641721152,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Tracking,33,2022-03-05,optimal,227.7966619761803,330305.15986546146,197217.57976749082,133087.58009797064,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Balanced,33,2022-03-05,optimal,228.61480926531223,331491.4734347027,197925.9001917506,133565.57324295212,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_TrackingG2V,33,2022-03-05,mpc,227.9128796538547,330473.67549808935,197318.19655844072,133155.47893964863,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_EnergyMaxG2V,33,2022-03-05,mpc,228.75756403573703,331698.4678518187,198049.49177592574,133648.97607589298,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,ChargeAsFastAsPossible,34,2022-01-17,heuristic,195.0627568144012,282840.99738088174,168877.82493377122,113963.17244711053,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RoundRobin,34,2022-01-17,heuristic,194.93273501499172,282652.465771738,168765.25706568174,113887.20870605623,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts100,34,2022-01-17,rl,194.56517979216312,282119.5106986365,168447.04190463282,113672.46879400371,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts101,34,2022-01-17,rl,176.04362183168763,255263.25165594707,152411.79010243464,102851.46155351243,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts102,34,2022-01-17,rl,188.51574834646397,273347.83510237274,163209.67706205716,110138.15804031558,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts100,34,2022-01-17,rl,194.57432518045445,282132.77151165897,168454.959629718,113677.81188194096,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts101,34,2022-01-17,rl,183.48667894744128,266055.6844737899,158855.70239555518,107199.9820782347,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts102,34,2022-01-17,rl,194.68204733222856,282288.9686317314,168548.22132142118,113740.74731031022,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RandomPolicy,34,2022-01-17,rl,194.97961345404312,282720.4395083625,168805.84261339254,113914.59689496996,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Tracking,34,2022-01-17,optimal,193.7675129348105,280962.89375547523,167756.45264971093,113206.4411057643,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Balanced,34,2022-01-17,optimal,194.8570816922796,282542.7684538054,168699.7593315305,113843.0091222749,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_TrackingG2V,34,2022-01-17,mpc,193.8875571731068,281136.9579010049,167860.3823295247,113276.57557148018,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_EnergyMaxG2V,34,2022-01-17,mpc,195.07148993401296,282853.66040431877,168885.38573250597,113968.2746718128,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,ChargeAsFastAsPossible,34,2022-03-05,heuristic,157.28497940763822,228063.2201410754,136171.27969942597,91891.94044164944,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RoundRobin,34,2022-03-05,heuristic,157.2226212610218,227972.80082848162,136117.29241687412,91855.5084116075,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts100,34,2022-03-05,rl,135.2526255556358,196116.3070556719,117096.51597998558,79019.79107568633,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts101,34,2022-03-05,rl,156.89923044347483,227503.8841430385,135837.31309758843,91666.57104545008,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts102,34,2022-03-05,rl,130.5651701721477,189319.49674961416,113038.29757599384,76281.19917362032,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts100,34,2022-03-05,rl,154.0560907749147,223381.33162362632,133375.8322334263,90005.49939020001,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts101,34,2022-03-05,rl,122.29540546713947,177328.33792735223,105878.65368033887,71449.68424701336,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts102,34,2022-03-05,rl,150.84077505286967,218719.12382666103,130592.13567093502,88126.98815572601,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RandomPolicy,34,2022-03-05,rl,157.21918690677904,227967.82101482962,136114.3190851934,91853.50192963623,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Tracking,34,2022-03-05,optimal,156.4207198859138,226810.04383457502,135423.03707950856,91387.00675506645,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Balanced,34,2022-03-05,optimal,157.12254789117583,227827.69444220496,136030.6527460862,91797.04169611874,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_TrackingG2V,34,2022-03-05,mpc,156.4014562579456,226782.1115740211,135406.35937206337,91375.75220195774,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_EnergyMaxG2V,34,2022-03-05,mpc,157.28697289735507,228066.11070116484,136173.00558607347,91893.10511509137,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,ChargeAsFastAsPossible,35,2022-01-17,heuristic,212.16813757224665,307643.79947975767,183687.00503675462,123956.79444300305,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RoundRobin,35,2022-01-17,heuristic,212.0261695412943,307437.94583487674,183564.09458132528,123873.85125355146,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts100,35,2022-01-17,rl,171.10676240080386,248104.8054811656,148137.64727626354,99967.15820490205,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts101,35,2022-01-17,rl,167.1750066578496,242403.75965388192,144733.68452660984,97670.07512727208,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts102,35,2022-01-17,rl,200.99689390957792,291445.496168888,174015.37236649703,117430.12380239097,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts100,35,2022-01-17,rl,204.85012513120137,297032.681440242,177351.35160877657,119681.32983146541,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts101,35,2022-01-17,rl,123.7241043744878,179399.9513430073,107115.5661894131,72284.3851535942,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts102,35,2022-01-17,rl,190.80029360452696,276660.4257265641,165187.54839149566,111472.87733506842,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RandomPolicy,35,2022-01-17,rl,212.08294490938172,307520.2701186035,183613.24850916368,123907.0216094398,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Tracking,35,2022-01-17,optimal,211.0899991803716,306080.4988115388,182753.59432539728,123326.90448614152,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Balanced,35,2022-01-17,optimal,211.89104599101975,307242.01668697863,183447.10981375424,123794.90687322439,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_TrackingG2V,35,2022-01-17,mpc,211.26822817000877,306338.9308465127,182907.89812280904,123431.03272370368,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_EnergyMaxG2V,35,2022-01-17,mpc,212.17414319201131,307652.5076284164,183692.2044711305,123960.3031572859,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,ChargeAsFastAsPossible,35,2022-03-05,heuristic,210.740684296226,305573.9922295277,182451.17094732705,123122.82128220063,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RoundRobin,35,2022-03-05,heuristic,210.38319950068347,305055.63927599107,182141.67437451097,122913.9649014801,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts100,35,2022-03-05,rl,115.64499127829808,167685.23735353223,100120.98111658626,67564.25623694596,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts101,35,2022-03-05,rl,134.4732906149182,194986.2713916314,116421.7977927075,78564.4735989239,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts102,35,2022-03-05,rl,151.53652169907625,219727.95646366055,131194.4863309748,88533.47013268576,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts100,35,2022-03-05,rl,158.32634014781803,229573.19321433615,137072.84973588516,92500.34347845099,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts101,35,2022-03-05,rl,193.12237895495485,280027.44948468456,167197.92048761013,112829.52899707443,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts102,35,2022-03-05,rl,210.4999302701081,305224.8988916568,182242.73538054418,122982.1635111126,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RandomPolicy,35,2022-03-05,rl,210.6742247463417,305477.6258821955,182393.63282772992,123083.99305446557,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Tracking,35,2022-03-05,optimal,209.92390127423977,304389.6568476477,181744.03165303773,122645.62519460995,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Balanced,35,2022-03-05,optimal,210.5254110449406,305261.8460151639,182264.79565438433,122997.05036077954,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_TrackingG2V,35,2022-03-05,mpc,209.99915887702943,304498.7803716927,181809.1867881153,122689.59358357737,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_EnergyMaxG2V,35,2022-03-05,mpc,210.764013558265,305607.81965948426,182471.36852422383,123136.45113526043,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,ChargeAsFastAsPossible,36,2022-01-17,heuristic,258.31800480506104,374561.1069673385,223641.78331703684,150919.32365030164,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RoundRobin,36,2022-01-17,heuristic,258.2079566464049,374401.53713728715,223546.50785812648,150855.02927916066,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts100,36,2022-01-17,rl,240.36458459432663,348528.6476617736,208098.4033052611,140430.2443565125,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts101,36,2022-01-17,rl,239.9785144474555,347968.84594881046,207764.15863580073,140204.68731300972,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts102,36,2022-01-17,rl,231.89527657886208,336248.15103935,200766.00249383049,135482.14854551954,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts100,36,2022-01-17,rl,255.6217787588681,370651.5792003587,221307.49461094575,149344.08458941296,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts101,36,2022-01-17,rl,250.586497101432,363350.4207970764,216948.14161028143,146402.279186795,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts102,36,2022-01-17,rl,257.93441960215165,374004.90842311986,223309.6900163882,150695.21840673167,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RandomPolicy,36,2022-01-17,rl,258.2088813141455,374402.877905511,223547.30839985659,150855.56950565442,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Tracking,36,2022-01-17,optimal,256.95604869563493,372586.27060867066,222462.65415280595,150123.6164558647,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Balanced,36,2022-01-17,optimal,257.99568134874767,374093.73795568413,223362.72807801378,150731.00987767035,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_TrackingG2V,36,2022-01-17,mpc,257.0741286204652,372757.48649967456,222564.88320564688,150192.60329402768,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_EnergyMaxG2V,36,2022-01-17,mpc,258.3218477648776,374566.6792590725,223645.11040369206,150921.56885538046,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,ChargeAsFastAsPossible,36,2022-03-05,heuristic,174.72119842877254,253345.7377217202,151266.88683349174,102078.85088822845,1450.0,2025-08,865.7615,2026-08,True
